tourney_id,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-W-ITF-MEX-15A-2019,17-2019-W-ITF-MEX-15A-2019,216357,215921,7-6(5) 1-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,778.0,10.0,,
2019-W-ITF-MEX-15A-2019,18-2019-W-ITF-MEX-15A-2019,221120,205933,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,19-2019-W-ITF-MEX-15A-2019,214265,222095,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,20-2019-W-ITF-MEX-15A-2019,221460,211594,6-3 7-6(0),3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,21-2019-W-ITF-MEX-15A-2019,221046,205920,6-1 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,22-2019-W-ITF-MEX-15A-2019,221146,206417,6-3 2-1 RET,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,23-2019-W-ITF-MEX-15A-2019,214696,220721,0-6 6-2 7-6(0),3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,24-2019-W-ITF-MEX-15A-2019,213753,211638,6-1 6-2,3,R16,,,,,,,,,,,,,,,,,,,,796.0,9.0,,
2019-W-ITF-MEX-15A-2019,25-2019-W-ITF-MEX-15A-2019,216357,221120,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,778.0,10.0,,
2019-W-ITF-MEX-15A-2019,26-2019-W-ITF-MEX-15A-2019,221460,214265,6-1 3-6 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,27-2019-W-ITF-MEX-15A-2019,221046,221146,6-3 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-15A-2019,28-2019-W-ITF-MEX-15A-2019,213753,214696,W/O,3,QF,,,,,,,,,,,,,,,,,,,,796.0,9.0,,
2019-W-ITF-MEX-15A-2019,29-2019-W-ITF-MEX-15A-2019,216357,221460,7-5 6-3,3,SF,,,,,,,,,,,,,,,,,,,,778.0,10.0,,
2019-W-ITF-MEX-15A-2019,30-2019-W-ITF-MEX-15A-2019,213753,221046,6-4 6-1,3,SF,,,,,,,,,,,,,,,,,,,,796.0,9.0,,
2019-W-ITF-MEX-15A-2019,31-2019-W-ITF-MEX-15A-2019,216357,213753,6-2 6-1,3,F,,,,,,,,,,,,,,,,,,,,778.0,10.0,796.0,9.0
2019-W-ITF-MEX-16A-2019,1-2019-W-ITF-MEX-16A-2019,214400,215778,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,789.0,9.0
2019-W-ITF-MEX-16A-2019,2-2019-W-ITF-MEX-16A-2019,219310,219784,7-6(3) 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,3-2019-W-ITF-MEX-16A-2019,214400,220282,6-1 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,4-2019-W-ITF-MEX-16A-2019,219784,222332,6-4 4-6 [10-7],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,5-2019-W-ITF-MEX-16A-2019,213753,222149,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,805.0,8.0,,
2019-W-ITF-MEX-16A-2019,6-2019-W-ITF-MEX-16A-2019,215726,221046,6-2 3-6 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,7-2019-W-ITF-MEX-16A-2019,218226,219676,6-0 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,8-2019-W-ITF-MEX-16A-2019,208531,221688,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,9-2019-W-ITF-MEX-16A-2019,205933,221729,6-1 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,10-2019-W-ITF-MEX-16A-2019,214400,205920,6-0 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,11-2019-W-ITF-MEX-16A-2019,211594,221926,6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,12-2019-W-ITF-MEX-16A-2019,220016,221147,6-4 2-6 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,857.0,3.0
2019-W-ITF-MEX-16A-2019,13-2019-W-ITF-MEX-16A-2019,215280,215151,7-6(7) RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,14-2019-W-ITF-MEX-16A-2019,221688,221912,6-2 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,15-2019-W-ITF-MEX-16A-2019,218226,221729,6-0 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,16-2019-W-ITF-MEX-16A-2019,221460,216357,6-2 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,774.0,10.0
2019-W-ITF-MEX-16A-2019,17-2019-W-ITF-MEX-16A-2019,214400,219310,6-2 0-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,18-2019-W-ITF-MEX-16A-2019,215555,221611,6-4 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,19-2019-W-ITF-MEX-16A-2019,213753,215726,6-0 1-6 7-5,3,R16,,,,,,,,,,,,,,,,,,,,805.0,8.0,,
2019-W-ITF-MEX-16A-2019,20-2019-W-ITF-MEX-16A-2019,208531,222297,6-2 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,21-2019-W-ITF-MEX-16A-2019,214604,205933,6-3 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,22-2019-W-ITF-MEX-16A-2019,211594,220016,W/O,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,23-2019-W-ITF-MEX-16A-2019,221697,215280,6-3 4-1 RET,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,24-2019-W-ITF-MEX-16A-2019,221460,221241,6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,25-2019-W-ITF-MEX-16A-2019,214400,215555,6-2 6-7(4) 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,26-2019-W-ITF-MEX-16A-2019,213753,208531,6-3 7-5,3,QF,,,,,,,,,,,,,,,,,,,,805.0,8.0,,
2019-W-ITF-MEX-16A-2019,27-2019-W-ITF-MEX-16A-2019,211594,214604,4-6 6-4 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,28-2019-W-ITF-MEX-16A-2019,221460,221697,6-2 6-2,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,29-2019-W-ITF-MEX-16A-2019,213753,214400,3-0 RET,3,SF,,,,,,,,,,,,,,,,,,,,805.0,8.0,,
2019-W-ITF-MEX-16A-2019,30-2019-W-ITF-MEX-16A-2019,211594,221460,1-6 6-3 6-3,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-16A-2019,31-2019-W-ITF-MEX-16A-2019,211594,213753,7-6(3) 7-6(4),3,F,,,,,,,,,,,,,,,,,,,,,,805.0,8.0
2019-W-ITF-MEX-17A-2019,1-2019-W-ITF-MEX-17A-2019,214973,221460,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,722.0,13.0,,
2019-W-ITF-MEX-17A-2019,2-2019-W-ITF-MEX-17A-2019,215196,221046,7-6(5) 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,3-2019-W-ITF-MEX-17A-2019,214463,221376,6-2 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,4-2019-W-ITF-MEX-17A-2019,208531,214514,6-0 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,5-2019-W-ITF-MEX-17A-2019,213753,221374,6-1 6-4,3,R32,,,,,,,,,,,,,,,,,,,,805.0,8.0,,
2019-W-ITF-MEX-17A-2019,6-2019-W-ITF-MEX-17A-2019,218226,214244,6-0 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,7-2019-W-ITF-MEX-17A-2019,221360,222332,6-4 6-2,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,8-2019-W-ITF-MEX-17A-2019,214604,215726,1-6 6-4 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,9-2019-W-ITF-MEX-17A-2019,221147,215555,3-2 RET,3,R32,,,,,,,,,,,,,,,,,,,,857.0,3.0,,
2019-W-ITF-MEX-17A-2019,10-2019-W-ITF-MEX-17A-2019,222297,205920,7-6(5) 7-5,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,11-2019-W-ITF-MEX-17A-2019,221046,222333,6-1 6-1,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,12-2019-W-ITF-MEX-17A-2019,218226,220656,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,857.0,3.0
2019-W-ITF-MEX-17A-2019,13-2019-W-ITF-MEX-17A-2019,214696,203583,6-0 6-3,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,14-2019-W-ITF-MEX-17A-2019,211594,205933,7-5 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,15-2019-W-ITF-MEX-17A-2019,218226,213827,6-2 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,16-2019-W-ITF-MEX-17A-2019,215778,219310,7-5 6-2,3,R32,,,,,,,,,,,,,,,,,,,,789.0,9.0,,
2019-W-ITF-MEX-17A-2019,17-2019-W-ITF-MEX-17A-2019,214973,215196,3-6 6-2 6-3,3,R16,,,,,,,,,,,,,,,,,,,,722.0,13.0,,
2019-W-ITF-MEX-17A-2019,18-2019-W-ITF-MEX-17A-2019,208531,214463,6-2 0-6 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,19-2019-W-ITF-MEX-17A-2019,213753,221413,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,805.0,8.0,,
2019-W-ITF-MEX-17A-2019,20-2019-W-ITF-MEX-17A-2019,214604,222297,4-6 6-4 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,21-2019-W-ITF-MEX-17A-2019,221147,222298,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,857.0,3.0,,
2019-W-ITF-MEX-17A-2019,22-2019-W-ITF-MEX-17A-2019,218226,221360,3-6 7-6(4) 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,23-2019-W-ITF-MEX-17A-2019,215151,211594,6-3 6-4,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,24-2019-W-ITF-MEX-17A-2019,222299,215778,6-3 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,789.0,9.0
2019-W-ITF-MEX-17A-2019,25-2019-W-ITF-MEX-17A-2019,214973,208531,7-5 7-5,3,QF,,,,,,,,,,,,,,,,,,,,722.0,13.0,,
2019-W-ITF-MEX-17A-2019,26-2019-W-ITF-MEX-17A-2019,214604,213753,6-0 6-3,3,QF,,,,,,,,,,,,,,,,,,,,,,805.0,8.0
2019-W-ITF-MEX-17A-2019,27-2019-W-ITF-MEX-17A-2019,218226,221147,7-5 7-5,3,QF,,,,,,,,,,,,,,,,,,,,,,857.0,3.0
2019-W-ITF-MEX-17A-2019,28-2019-W-ITF-MEX-17A-2019,222299,215151,6-3 7-6(2),3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,29-2019-W-ITF-MEX-17A-2019,214973,214604,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,722.0,13.0,,
2019-W-ITF-MEX-17A-2019,30-2019-W-ITF-MEX-17A-2019,222299,218226,6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-17A-2019,31-2019-W-ITF-MEX-17A-2019,222299,214973,6-3 6-2,3,F,,,,,,,,,,,,,,,,,,,,,,722.0,13.0
2019-W-ITF-MEX-18A-2019,1-2019-W-ITF-MEX-18A-2019,214973,221241,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,722.0,13.0,,
2019-W-ITF-MEX-18A-2019,2-2019-W-ITF-MEX-18A-2019,219922,221507,1-6 6-2 [12-10],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,3-2019-W-ITF-MEX-18A-2019,214514,221688,6-2 0-6 [10-3],3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,4-2019-W-ITF-MEX-18A-2019,215151,222085,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,5-2019-W-ITF-MEX-18A-2019,203583,216353,6-3 6-0,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,6-2019-W-ITF-MEX-18A-2019,221021,216011,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,7-2019-W-ITF-MEX-18A-2019,213827,222383,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,8-2019-W-ITF-MEX-18A-2019,205933,214463,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,9-2019-W-ITF-MEX-18A-2019,215196,215260,3-6 6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,10-2019-W-ITF-MEX-18A-2019,221413,220665,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,11-2019-W-ITF-MEX-18A-2019,215726,221003,6-3 3-6 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,12-2019-W-ITF-MEX-18A-2019,220656,221611,6-3 3-0 RET,3,R32,,,,,,,,,,,,,,,,,,,,847.0,3.0,,
2019-W-ITF-MEX-18A-2019,13-2019-W-ITF-MEX-18A-2019,212303,214975,6-2 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,14-2019-W-ITF-MEX-18A-2019,216323,213827,6-3 6-0,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,15-2019-W-ITF-MEX-18A-2019,221021,215153,6-2 6-2,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,16-2019-W-ITF-MEX-18A-2019,203583,220560,6-3 6-0,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,17-2019-W-ITF-MEX-18A-2019,213827,221481,7-5 5-7 [10-5],3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,18-2019-W-ITF-MEX-18A-2019,215151,221046,6-1 6-3,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,19-2019-W-ITF-MEX-18A-2019,213753,221021,2-0 RET,3,R16,,,,,,,,,,,,,,,,,,,,800.0,8.0,,
2019-W-ITF-MEX-18A-2019,20-2019-W-ITF-MEX-18A-2019,205933,221376,7-5 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,21-2019-W-ITF-MEX-18A-2019,215196,221413,3-3 RET,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,22-2019-W-ITF-MEX-18A-2019,215726,220656,6-0 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,847.0,3.0
2019-W-ITF-MEX-18A-2019,23-2019-W-ITF-MEX-18A-2019,212303,216323,6-3 7-5,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,24-2019-W-ITF-MEX-18A-2019,222299,214058,6-0 6-1,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,25-2019-W-ITF-MEX-18A-2019,215151,222189,7-5 5-7 6-1,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,26-2019-W-ITF-MEX-18A-2019,213753,205933,6-0 6-2,3,QF,,,,,,,,,,,,,,,,,,,,800.0,8.0,,
2019-W-ITF-MEX-18A-2019,27-2019-W-ITF-MEX-18A-2019,215726,215196,6-0 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,28-2019-W-ITF-MEX-18A-2019,222299,212303,6-3 6-4,3,QF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,29-2019-W-ITF-MEX-18A-2019,213753,215151,6-4 6-3,3,SF,,,,,,,,,,,,,,,,,,,,800.0,8.0,,
2019-W-ITF-MEX-18A-2019,30-2019-W-ITF-MEX-18A-2019,222299,215726,6-2 6-2,3,SF,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-18A-2019,31-2019-W-ITF-MEX-18A-2019,222299,213753,7-6(2) 7-6(5),3,F,,,,,,,,,,,,,,,,,,,,,,800.0,8.0
2019-W-ITF-MEX-19A-2019,1-2019-W-ITF-MEX-19A-2019,222298,222385,6-3 6-3,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,2-2019-W-ITF-MEX-19A-2019,221376,222091,3-1 RET,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,3-2019-W-ITF-MEX-19A-2019,220560,221019,6-3 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,4-2019-W-ITF-MEX-19A-2019,221460,216323,6-2 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,5-2019-W-ITF-MEX-19A-2019,222198,222260,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,6-2019-W-ITF-MEX-19A-2019,221241,221611,6-1 6-2,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,7-2019-W-ITF-MEX-19A-2019,215153,220665,3-6 6-3 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,8-2019-W-ITF-MEX-19A-2019,214975,221383,6-3 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,9-2019-W-ITF-MEX-19A-2019,215196,221373,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,10-2019-W-ITF-MEX-19A-2019,213802,214479,6-4 6-4,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,11-2019-W-ITF-MEX-19A-2019,213827,221689,6-0 6-1,3,Q1,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,12-2019-W-ITF-MEX-19A-2019,212303,222138,6-1 6-1,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,13-2019-W-ITF-MEX-19A-2019,215726,210533,4-6 6-3 7-6(2),3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,14-2019-W-ITF-MEX-19A-2019,221688,214734,6-0 7-5,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,15-2019-W-ITF-MEX-19A-2019,215705,219922,3-6 6-0 6-3,3,R32,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,16-2019-W-ITF-MEX-19A-2019,213753,221481,6-7(5) 6-0 6-0,3,R32,,,,,,,,,,,,,,,,,,,,801.0,8.0,,
2019-W-ITF-MEX-19A-2019,17-2019-W-ITF-MEX-19A-2019,222402,221376,6-2 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,18-2019-W-ITF-MEX-19A-2019,221460,220560,2-6 6-3 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,19-2019-W-ITF-MEX-19A-2019,219922,221478,6-0 RET,3,Q2,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,20-2019-W-ITF-MEX-19A-2019,215153,214975,7-6(5) 6-2,3,R16,,,,,,,,,,,,,,,,,,,,,,,
2019-W-ITF-MEX-19A-2019,21-2019-W-ITF-MEX-19A-2019,213802,215196,6-2 6-0,3,R16,,,,,,,,,,,,,,,,,,,,,,,
