tourney_id,match_num,winner_id,loser_id,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-7586,287-2018-7586,133297,106302,7-6(5) 6-7(1) 6-0,3,R16,133.0,13.0,7.0,84.0,52.0,36.0,21.0,15.0,1.0,4.0,4.0,2.0,121.0,87.0,52.0,16.0,15.0,12.0,18.0,233.0,236.0,421.0,90.0
2018-7586,288-2018-7586,200095,126845,6-2 6-4,3,R16,77.0,6.0,2.0,56.0,31.0,23.0,16.0,9.0,1.0,1.0,7.0,2.0,67.0,42.0,27.0,11.0,9.0,6.0,9.0,336.0,132.0,270.0,185.0
2018-7586,289-2018-7586,117361,105902,6-4 4-6 6-3,3,R16,105.0,5.0,2.0,94.0,67.0,41.0,19.0,15.0,2.0,4.0,12.0,7.0,80.0,39.0,31.0,21.0,14.0,4.0,7.0,304.0,157.0,257.0,209.0
2018-7586,290-2018-7586,134329,106291,7-6(4) 6-7(2) 7-6(5),3,R16,187.0,11.0,5.0,143.0,85.0,58.0,32.0,18.0,12.0,15.0,5.0,6.0,131.0,82.0,56.0,28.0,18.0,6.0,9.0,454.0,82.0,467.0,76.0
2018-7586,291-2018-7586,111442,104907,6-2 7-6(3),3,R16,83.0,1.0,2.0,60.0,43.0,32.0,13.0,10.0,1.0,1.0,3.0,0.0,55.0,38.0,27.0,11.0,10.0,2.0,4.0,87.0,652.0,505.0,68.0
2018-7586,292-2018-7586,110757,120775,7-6(6) 3-6 6-3,3,R16,150.0,9.0,1.0,87.0,60.0,46.0,14.0,15.0,3.0,6.0,7.0,6.0,110.0,66.0,42.0,24.0,15.0,6.0,9.0,511.0,67.0,404.0,97.0
2018-7586,293-2018-7586,126125,126555,6-7(9) 7-5 6-3,3,R16,149.0,14.0,7.0,99.0,58.0,51.0,21.0,16.0,0.0,1.0,15.0,4.0,132.0,79.0,56.0,27.0,17.0,8.0,12.0,238.0,230.0,516.0,66.0
2018-7586,294-2018-7586,106415,133297,6-3 6-2,3,QF,53.0,2.0,2.0,40.0,28.0,21.0,7.0,8.0,2.0,4.0,2.0,2.0,60.0,37.0,18.0,8.0,9.0,3.0,9.0,91.0,643.0,233.0,236.0
2018-7586,295-2018-7586,200095,117361,6-4 2-0 RET,3,QF,43.0,3.0,1.0,38.0,19.0,15.0,11.0,6.0,3.0,4.0,0.0,2.0,40.0,29.0,17.0,4.0,6.0,3.0,6.0,336.0,132.0,304.0,157.0
2018-7586,296-2018-7586,111442,134329,6-3 6-1,3,QF,65.0,2.0,0.0,41.0,29.0,23.0,9.0,8.0,0.0,0.0,3.0,2.0,53.0,32.0,16.0,10.0,8.0,4.0,8.0,87.0,652.0,454.0,82.0
2018-7586,297-2018-7586,126125,110757,7-6(5) 6-4,3,QF,102.0,7.0,2.0,80.0,55.0,36.0,17.0,11.0,2.0,3.0,4.0,2.0,73.0,50.0,34.0,14.0,11.0,5.0,7.0,238.0,230.0,511.0,67.0
2018-7586,298-2018-7586,200095,106415,7-6(1) 6-4,3,SF,90.0,5.0,0.0,61.0,35.0,28.0,20.0,11.0,0.0,0.0,0.0,0.0,77.0,63.0,42.0,7.0,11.0,5.0,6.0,336.0,132.0,91.0,643.0
2018-7586,299-2018-7586,111442,126125,6-4 7-5,3,SF,96.0,1.0,1.0,66.0,50.0,32.0,9.0,11.0,3.0,6.0,4.0,6.0,70.0,39.0,23.0,13.0,11.0,2.0,7.0,87.0,652.0,238.0,230.0
2018-7586,300-2018-7586,111442,200095,6-1 5-7 6-4,3,F,115.0,3.0,1.0,76.0,62.0,43.0,6.0,15.0,2.0,6.0,4.0,2.0,79.0,56.0,36.0,8.0,14.0,6.0,12.0,87.0,652.0,336.0,132.0
2018-7652,227-2018-7652,105502,127760,6-4 7-6(6),3,Q1,103.0,2.0,3.0,88.0,62.0,40.0,14.0,11.0,6.0,8.0,1.0,1.0,83.0,60.0,37.0,8.0,11.0,6.0,9.0,393.0,105.0,533.0,60.0
2018-7652,228-2018-7652,105091,105130,6-4 2-6 6-2,3,Q1,101.0,2.0,2.0,67.0,37.0,26.0,21.0,13.0,2.0,4.0,2.0,1.0,99.0,66.0,43.0,14.0,13.0,7.0,10.0,540.0,58.0,759.0,25.0
2018-7652,229-2018-7652,200242,105928,6-2 6-1,3,Q1,61.0,1.0,0.0,46.0,30.0,23.0,9.0,8.0,3.0,4.0,2.0,1.0,53.0,34.0,16.0,8.0,7.0,6.0,11.0,996.0,10.0,846.0,18.0
2018-7652,230-2018-7652,106167,105593,6-4 7-6(5),3,Q1,101.0,16.0,1.0,65.0,42.0,35.0,15.0,11.0,3.0,4.0,2.0,5.0,73.0,40.0,31.0,16.0,11.0,1.0,3.0,314.0,154.0,384.0,109.0
2018-7652,231-2018-7652,106110,200452,6-2 7-5,3,Q1,73.0,4.0,3.0,70.0,45.0,33.0,14.0,10.0,2.0,2.0,7.0,2.0,61.0,37.0,23.0,12.0,10.0,3.0,6.0,318.0,149.0,,
2018-7652,232-2018-7652,104847,105726,2-6 6-4 6-1,3,Q1,107.0,3.0,5.0,77.0,36.0,27.0,21.0,13.0,11.0,14.0,3.0,2.0,86.0,47.0,30.0,18.0,12.0,4.0,8.0,536.0,59.0,441.0,83.0
2018-7652,233-2018-7652,104986,105434,6-7(5) 7-6(6) 7-5,3,Q1,156.0,9.0,12.0,126.0,79.0,62.0,22.0,18.0,4.0,5.0,21.0,2.0,121.0,79.0,62.0,24.0,18.0,5.0,7.0,509.0,65.0,716.0,28.0
2018-7652,234-2018-7652,126120,105557,6-3 6-4,3,Q1,55.0,10.0,1.0,48.0,38.0,33.0,7.0,10.0,0.0,0.0,8.0,3.0,53.0,36.0,26.0,9.0,9.0,2.0,4.0,302.0,164.0,684.0,33.0
2018-7652,236-2018-7652,105926,200276,6-7(6) 6-2 7-6(6),3,Q1,140.0,5.0,4.0,95.0,67.0,51.0,19.0,16.0,0.0,2.0,12.0,3.0,109.0,81.0,56.0,15.0,16.0,3.0,7.0,457.0,78.0,1365.0,3.0
2018-7652,237-2018-7652,207535,105906,4-6 1-0 RET,3,Q1,37.0,7.0,2.0,34.0,19.0,14.0,9.0,6.0,0.0,1.0,3.0,1.0,25.0,15.0,13.0,7.0,5.0,0.0,0.0,,,617.0,44.0
2018-7652,239-2018-7652,123785,106137,2-6 6-2 6-4,3,Q1,104.0,3.0,4.0,70.0,37.0,29.0,15.0,13.0,2.0,5.0,5.0,2.0,79.0,51.0,32.0,13.0,13.0,4.0,8.0,423.0,90.0,343.0,134.0
2018-7652,241-2018-7652,134068,200403,6-4 6-4,3,Q1,95.0,2.0,5.0,89.0,64.0,38.0,13.0,10.0,12.0,14.0,3.0,5.0,81.0,44.0,29.0,16.0,10.0,4.0,8.0,767.0,24.0,573.0,52.0
2018-7652,242-2018-7652,106398,109699,6-1 6-3,3,Q1,58.0,6.0,0.0,48.0,29.0,24.0,10.0,8.0,0.0,0.0,2.0,4.0,44.0,24.0,15.0,8.0,8.0,2.0,6.0,269.0,193.0,500.0,68.0
2018-7652,243-2018-7652,105502,105091,6-1 3-0 RET,3,Q2,43.0,3.0,1.0,38.0,26.0,19.0,6.0,5.0,3.0,3.0,0.0,3.0,29.0,17.0,10.0,1.0,5.0,0.0,4.0,393.0,105.0,540.0,58.0
2018-7652,244-2018-7652,106167,200242,6-2 7-6(2),3,Q2,90.0,9.0,2.0,58.0,39.0,34.0,9.0,10.0,2.0,3.0,0.0,4.0,79.0,50.0,33.0,11.0,10.0,7.0,10.0,314.0,154.0,996.0,10.0
2018-7652,245-2018-7652,106110,104847,7-6(4) 4-6 6-2,3,Q2,102.0,8.0,2.0,84.0,58.0,45.0,16.0,15.0,2.0,5.0,5.0,3.0,93.0,62.0,45.0,15.0,15.0,1.0,5.0,318.0,149.0,536.0,59.0
2018-7652,246-2018-7652,126120,104986,6-1 6-3,3,Q2,57.0,8.0,2.0,41.0,26.0,22.0,9.0,8.0,2.0,3.0,1.0,7.0,59.0,38.0,21.0,5.0,8.0,2.0,7.0,302.0,164.0,509.0,65.0
2018-7652,247-2018-7652,105692,105926,7-6(4) 7-5,3,Q2,98.0,1.0,1.0,74.0,52.0,39.0,16.0,12.0,2.0,3.0,8.0,1.0,83.0,52.0,34.0,16.0,12.0,3.0,5.0,345.0,134.0,457.0,78.0
2018-7652,248-2018-7652,122638,207535,6-1 7-6(4),3,Q2,78.0,4.0,1.0,70.0,52.0,36.0,10.0,10.0,2.0,4.0,2.0,1.0,54.0,29.0,13.0,16.0,9.0,3.0,7.0,282.0,175.0,,
2018-7652,249-2018-7652,144707,123785,7-5 6-1,3,Q2,97.0,2.0,3.0,64.0,39.0,27.0,14.0,9.0,1.0,2.0,0.0,0.0,73.0,49.0,31.0,7.0,10.0,10.0,15.0,415.0,92.0,423.0,90.0
2018-7652,250-2018-7652,106398,134068,3-6 6-3 6-3,3,Q2,115.0,4.0,4.0,82.0,41.0,28.0,21.0,14.0,7.0,11.0,2.0,13.0,101.0,57.0,36.0,19.0,13.0,10.0,15.0,269.0,193.0,767.0,24.0
2018-7652,251-2018-7652,106167,105502,6-7(8) 7-5 6-3,3,Q3,136.0,8.0,3.0,105.0,73.0,62.0,16.0,17.0,2.0,3.0,14.0,1.0,99.0,67.0,55.0,15.0,16.0,7.0,10.0,314.0,154.0,393.0,105.0
2018-7652,252-2018-7652,106110,126120,7-6(13) 7-5,3,Q3,106.0,2.0,3.0,88.0,60.0,47.0,15.0,12.0,1.0,1.0,6.0,3.0,99.0,59.0,43.0,22.0,12.0,4.0,5.0,318.0,149.0,302.0,164.0
2018-7652,253-2018-7652,122638,105692,6-1 6-4,3,Q3,62.0,5.0,0.0,49.0,38.0,31.0,7.0,9.0,2.0,2.0,2.0,0.0,54.0,33.0,19.0,10.0,8.0,5.0,8.0,282.0,175.0,345.0,134.0
2018-7652,254-2018-7652,144707,106398,3-6 7-5 6-1,3,Q3,132.0,2.0,2.0,98.0,69.0,39.0,15.0,14.0,13.0,18.0,8.0,5.0,83.0,48.0,30.0,11.0,14.0,5.0,12.0,415.0,92.0,269.0,193.0
2018-7652,270-2018-7652,106065,105063,6-7(2) 6-4 6-2,3,R32,130.0,12.0,3.0,93.0,67.0,52.0,15.0,15.0,3.0,3.0,3.0,4.0,112.0,57.0,42.0,29.0,15.0,7.0,10.0,103.0,543.0,230.0,228.0
2018-7652,271-2018-7652,121531,105493,6-7(2) 7-5 6-2,3,R32,111.0,26.0,8.0,86.0,62.0,55.0,12.0,16.0,0.0,0.0,12.0,3.0,107.0,71.0,52.0,19.0,16.0,3.0,6.0,205.0,258.0,242.0,218.0
2018-7652,272-2018-7652,106034,202359,6-3 6-1,3,R32,74.0,6.0,0.0,50.0,37.0,31.0,6.0,8.0,2.0,2.0,0.0,2.0,69.0,41.0,23.0,11.0,8.0,5.0,9.0,237.0,224.0,625.0,42.0
2018-7652,273-2018-7652,144645,105413,6-2 6-4,3,R32,70.0,10.0,2.0,66.0,43.0,30.0,11.0,9.0,4.0,5.0,3.0,3.0,50.0,20.0,16.0,13.0,9.0,1.0,5.0,222.0,241.0,158.0,344.0
2018-7652,274-2018-7652,104660,106167,6-2 6-3,3,R32,71.0,12.0,1.0,54.0,42.0,34.0,3.0,9.0,2.0,3.0,3.0,2.0,64.0,36.0,23.0,10.0,8.0,6.0,10.0,120.0,484.0,314.0,154.0
2018-7652,275-2018-7652,200095,144707,6-3 6-3,3,R32,75.0,2.0,2.0,62.0,37.0,29.0,14.0,9.0,5.0,5.0,1.0,0.0,56.0,30.0,17.0,15.0,9.0,6.0,9.0,246.0,215.0,415.0,92.0
2018-7652,276-2018-7652,105633,106110,3-6 7-5 6-3,3,R32,113.0,0.0,1.0,85.0,52.0,32.0,22.0,15.0,4.0,7.0,3.0,4.0,100.0,68.0,45.0,13.0,15.0,8.0,12.0,223.0,238.0,318.0,149.0
2018-7652,277-2018-7652,123828,103990,6-1 5-7 7-6(6),3,R32,144.0,5.0,1.0,106.0,65.0,45.0,24.0,15.0,6.0,8.0,16.0,0.0,109.0,68.0,44.0,24.0,16.0,8.0,12.0,296.0,167.0,163.0,336.0
2018-7652,278-2018-7652,104932,104559,6-7(5) 6-1 6-2,3,R32,108.0,6.0,0.0,86.0,70.0,46.0,12.0,14.0,2.0,4.0,2.0,1.0,82.0,56.0,32.0,14.0,13.0,2.0,8.0,154.0,363.0,233.0,226.0
2018-7652,279-2018-7652,133975,105208,6-4 3-6 6-1,3,R32,103.0,6.0,1.0,77.0,45.0,35.0,20.0,13.0,4.0,5.0,8.0,6.0,82.0,48.0,36.0,13.0,13.0,9.0,12.0,529.0,60.0,204.0,258.0
2018-7652,280-2018-7652,128034,105226,6-4 6-2,3,R32,77.0,8.0,0.0,46.0,34.0,30.0,6.0,9.0,0.0,0.0,4.0,4.0,73.0,38.0,28.0,14.0,9.0,6.0,9.0,231.0,227.0,206.0,258.0
2018-7652,281-2018-7652,106072,106214,7-6(6) 6-3,3,R32,78.0,3.0,2.0,64.0,38.0,24.0,18.0,11.0,2.0,4.0,3.0,2.0,70.0,46.0,31.0,10.0,10.0,7.0,10.0,169.0,316.0,135.0,436.0
2018-7652,282-2018-7652,120424,106361,6-2 6-2,3,R32,60.0,0.0,0.0,41.0,27.0,22.0,10.0,8.0,0.0,0.0,8.0,0.0,55.0,35.0,19.0,8.0,8.0,1.0,5.0,149.0,371.0,208.0,256.0
2018-7652,283-2018-7652,122078,122548,6-3 5-7 6-3,3,R32,132.0,5.0,0.0,105.0,78.0,52.0,13.0,15.0,8.0,11.0,10.0,2.0,94.0,66.0,40.0,14.0,15.0,9.0,14.0,248.0,215.0,255.0,206.0
2018-7652,284-2018-7652,122638,105747,6-3 6-3,3,R32,69.0,1.0,0.0,44.0,35.0,29.0,7.0,9.0,0.0,0.0,2.0,3.0,65.0,44.0,30.0,7.0,9.0,7.0,10.0,282.0,175.0,240.0,221.0
2018-7652,285-2018-7652,125802,105723,6-4 4-6 6-3,3,R32,116.0,14.0,1.0,80.0,57.0,45.0,16.0,15.0,3.0,4.0,5.0,5.0,108.0,67.0,50.0,16.0,14.0,8.0,10.0,211.0,252.0,125.0,456.0
2018-7652,286-2018-7652,121531,106065,6-4 6-4,3,R16,69.0,10.0,3.0,62.0,36.0,30.0,15.0,10.0,4.0,4.0,6.0,0.0,65.0,53.0,36.0,4.0,10.0,4.0,6.0,205.0,258.0,103.0,543.0
2018-7652,287-2018-7652,106034,144645,6-2 6-1,3,R16,50.0,4.0,1.0,34.0,22.0,20.0,6.0,7.0,0.0,1.0,1.0,2.0,44.0,27.0,14.0,4.0,8.0,2.0,8.0,237.0,224.0,222.0,241.0
2018-7652,288-2018-7652,104660,200095,6-4 6-3,3,R16,73.0,2.0,2.0,60.0,36.0,29.0,10.0,9.0,2.0,3.0,3.0,5.0,61.0,38.0,23.0,9.0,10.0,3.0,7.0,120.0,484.0,246.0,215.0
2018-7652,289-2018-7652,105633,123828,6-3 3-6 6-4,3,R16,106.0,9.0,0.0,72.0,54.0,44.0,11.0,14.0,0.0,1.0,3.0,1.0,90.0,62.0,46.0,13.0,14.0,4.0,6.0,223.0,238.0,296.0,167.0
2018-7652,290-2018-7652,104932,133975,6-7(4) 6-1 6-4,3,R16,122.0,4.0,0.0,83.0,63.0,46.0,10.0,14.0,1.0,3.0,6.0,3.0,120.0,75.0,44.0,20.0,15.0,11.0,17.0,154.0,363.0,529.0,60.0
2018-7652,291-2018-7652,106072,128034,3-6 6-0 7-6(5),3,R16,104.0,2.0,4.0,77.0,56.0,40.0,12.0,13.0,2.0,4.0,6.0,2.0,86.0,59.0,43.0,7.0,14.0,3.0,7.0,169.0,316.0,231.0,227.0
2018-7652,292-2018-7652,120424,122078,7-5 6-4,3,R16,99.0,1.0,1.0,61.0,42.0,30.0,11.0,11.0,3.0,5.0,5.0,0.0,84.0,53.0,31.0,15.0,11.0,5.0,9.0,149.0,371.0,248.0,215.0
2018-7652,293-2018-7652,125802,122638,6-4 6-4,3,R16,94.0,4.0,2.0,58.0,37.0,29.0,13.0,10.0,2.0,3.0,6.0,2.0,80.0,53.0,32.0,13.0,10.0,8.0,11.0,211.0,252.0,282.0,175.0
2018-7652,294-2018-7652,121531,106034,6-4 7-6(2),3,QF,84.0,12.0,3.0,72.0,44.0,33.0,19.0,11.0,5.0,5.0,4.0,1.0,69.0,48.0,33.0,13.0,11.0,1.0,2.0,205.0,258.0,237.0,224.0
2018-7652,295-2018-7652,104660,105633,6-2 6-1,3,QF,47.0,3.0,0.0,39.0,24.0,20.0,10.0,8.0,0.0,1.0,0.0,0.0,37.0,25.0,10.0,4.0,7.0,0.0,5.0,120.0,484.0,223.0,238.0
2018-7652,296-2018-7652,104932,106072,3-6 7-6(7) 6-1,3,QF,119.0,6.0,3.0,100.0,75.0,50.0,13.0,15.0,6.0,9.0,1.0,1.0,79.0,48.0,32.0,15.0,13.0,0.0,3.0,154.0,363.0,169.0,316.0
2018-7652,297-2018-7652,125802,120424,6-1 6-2,3,QF,54.0,12.0,1.0,47.0,37.0,28.0,5.0,8.0,2.0,3.0,1.0,2.0,41.0,25.0,11.0,6.0,7.0,3.0,8.0,211.0,252.0,149.0,371.0
2018-7652,298-2018-7652,121531,104660,6-4 6-3,3,SF,72.0,16.0,1.0,54.0,34.0,27.0,12.0,9.0,2.0,2.0,8.0,0.0,65.0,45.0,29.0,10.0,10.0,2.0,5.0,205.0,258.0,120.0,484.0
2018-7652,299-2018-7652,104932,125802,3-6 7-5 6-4,3,SF,101.0,8.0,2.0,83.0,56.0,42.0,17.0,16.0,2.0,4.0,10.0,1.0,74.0,46.0,38.0,16.0,15.0,1.0,3.0,154.0,363.0,211.0,252.0
2018-7652,300-2018-7652,121531,104932,6-2 6-1,3,F,46.0,5.0,0.0,35.0,23.0,21.0,7.0,7.0,0.0,0.0,5.0,0.0,45.0,35.0,19.0,2.0,8.0,1.0,6.0,205.0,258.0,154.0,363.0
2018-7697,227-2018-7697,106264,133224,6-1 6-7(1) 6-3,3,Q1,117.0,7.0,1.0,89.0,53.0,34.0,23.0,13.0,4.0,6.0,6.0,2.0,99.0,73.0,41.0,12.0,15.0,8.0,15.0,538.0,58.0,1027.0,10.0
2018-7697,228-2018-7697,200437,111568,4-6 6-4 6-2,3,Q1,120.0,1.0,8.0,80.0,42.0,28.0,19.0,14.0,4.0,9.0,1.0,7.0,95.0,54.0,29.0,16.0,14.0,9.0,16.0,879.0,16.0,914.0,14.0
2018-7697,229-2018-7697,206849,111436,4-6 6-3 6-2,3,Q1,114.0,5.0,1.0,85.0,53.0,37.0,21.0,14.0,4.0,5.0,5.0,1.0,82.0,51.0,33.0,15.0,13.0,6.0,9.0,,,1022.0,10.0
2018-7697,230-2018-7697,105128,134276,6-3 6-1,3,Q1,63.0,1.0,3.0,58.0,34.0,21.0,13.0,8.0,5.0,7.0,3.0,1.0,49.0,26.0,14.0,5.0,8.0,6.0,12.0,427.0,88.0,,
2018-7697,231-2018-7697,106181,122369,6-4 5-7 7-6(3),3,Q1,161.0,3.0,6.0,130.0,75.0,45.0,30.0,17.0,15.0,19.0,1.0,6.0,109.0,51.0,34.0,31.0,17.0,5.0,9.0,529.0,61.0,730.0,27.0
2018-7697,233-2018-7697,111567,134231,7-6(2) 6-3,3,Q1,87.0,5.0,3.0,77.0,52.0,38.0,14.0,11.0,5.0,7.0,2.0,3.0,70.0,36.0,22.0,18.0,10.0,5.0,8.0,,,,
2018-7697,235-2018-7697,106162,105670,2-6 6-0 6-1,3,Q1,79.0,3.0,4.0,70.0,50.0,34.0,8.0,11.0,3.0,6.0,1.0,4.0,54.0,27.0,15.0,11.0,10.0,2.0,8.0,616.0,45.0,618.0,45.0
2018-7697,236-2018-7697,202385,110647,0-6 6-4 2-0 RET,3,Q1,66.0,1.0,1.0,55.0,35.0,23.0,8.0,9.0,1.0,4.0,5.0,1.0,42.0,27.0,23.0,5.0,9.0,0.0,2.0,1349.0,3.0,1136.0,6.0
2018-7697,237-2018-7697,200465,101305,6-2 7-6(4),3,Q1,97.0,3.0,5.0,70.0,46.0,32.0,12.0,10.0,3.0,5.0,0.0,5.0,90.0,51.0,31.0,18.0,10.0,10.0,14.0,803.0,21.0,,
2018-7697,240-2018-7697,106335,202139,6-3 6-3,3,Q1,65.0,6.0,4.0,50.0,31.0,24.0,11.0,9.0,1.0,2.0,5.0,5.0,70.0,38.0,23.0,14.0,9.0,12.0,16.0,647.0,38.0,967.0,11.0
2018-7697,241-2018-7697,127339,127466,6-3 6-1,3,Q1,58.0,4.0,1.0,43.0,21.0,16.0,16.0,8.0,0.0,0.0,4.0,2.0,51.0,29.0,18.0,8.0,8.0,6.0,10.0,655.0,36.0,1158.0,6.0
2018-7697,243-2018-7697,106264,200437,6-3 6-1,3,Q2,53.0,5.0,0.0,45.0,32.0,27.0,7.0,8.0,1.0,1.0,0.0,2.0,53.0,38.0,23.0,6.0,8.0,2.0,6.0,538.0,58.0,879.0,16.0
2018-7697,244-2018-7697,105128,206849,7-5 6-2,3,Q2,99.0,8.0,0.0,63.0,33.0,28.0,18.0,10.0,5.0,5.0,6.0,5.0,93.0,55.0,36.0,14.0,10.0,14.0,17.0,427.0,88.0,,
2018-7697,245-2018-7697,104574,106181,7-6(3) 6-2,3,Q2,78.0,4.0,2.0,61.0,33.0,27.0,17.0,10.0,2.0,3.0,0.0,0.0,58.0,43.0,27.0,8.0,10.0,0.0,3.0,,,529.0,61.0
2018-7697,246-2018-7697,111582,111567,6-4 6-4,3,Q2,62.0,2.0,1.0,58.0,47.0,38.0,4.0,10.0,2.0,2.0,4.0,2.0,63.0,42.0,33.0,8.0,10.0,6.0,8.0,382.0,107.0,,
2018-7697,247-2018-7697,202385,106162,7-5 6-1,3,Q2,77.0,0.0,2.0,70.0,51.0,39.0,8.0,10.0,2.0,3.0,4.0,6.0,51.0,36.0,21.0,4.0,9.0,3.0,7.0,1349.0,3.0,616.0,45.0
2018-7697,248-2018-7697,104216,200465,6-3 6-2,3,Q2,77.0,0.0,2.0,60.0,40.0,26.0,7.0,8.0,7.0,10.0,2.0,3.0,60.0,40.0,17.0,6.0,9.0,5.0,12.0,403.0,97.0,803.0,21.0
2018-7697,249-2018-7697,111574,106335,6-2 7-6(3),3,Q2,71.0,7.0,3.0,62.0,43.0,33.0,9.0,10.0,1.0,3.0,4.0,3.0,67.0,41.0,26.0,10.0,10.0,2.0,6.0,452.0,79.0,647.0,38.0
2018-7697,250-2018-7697,127339,105274,6-4 6-1,3,Q2,60.0,10.0,3.0,50.0,33.0,28.0,8.0,8.0,3.0,3.0,1.0,3.0,52.0,30.0,17.0,11.0,9.0,2.0,6.0,655.0,36.0,387.0,105.0
2018-7697,251-2018-7697,106264,105128,7-6(1) 3-2 RET,3,Q3,64.0,5.0,4.0,44.0,23.0,21.0,12.0,8.0,0.0,1.0,2.0,1.0,52.0,29.0,21.0,12.0,9.0,2.0,4.0,538.0,58.0,427.0,88.0
